Name, Fecha,Latchs,UserIo,SystemIo,Others,Application,Commit,Network,Cpu
DBA1, 2019-07-07 08:00:00, 0.5, 9.83, 35.5, 0.83, 4.33, 10.17, 18.5, 56.33
DBA1, 2019-07-07 09:00:00, 0.5, 9.5, 34.33, 1.33, 4.17, 9.17, 23.67, 55.67
DBA1, 2019-07-07 10:00:00, 0.33, 11.5, 37.5, 1, 4.83, 10.17, 21.17, 57.33
DBA1, 2019-07-07 11:00:00, 0.67, 10.67, 36.33, 2.17, 5.67, 9.5, 22.67, 56
DBA1, 2019-07-07 12:00:00, 0.6, 10.4, 36.2, 1, 4.4, 10.2, 21.4, 55.2
DBA1, 2019-07-07 13:00:00, 0.5, 10.67, 36.5, 0.67, 4.67, 10.17, 24.67, 55.83
DBA1, 2019-07-07 14:00:00, 0.67, 11.33, 37, 1, 4.67, 10.5, 19.67, 57.5
DBA1, 2019-07-07 15:00:00, 0.5, 10.33, 36, 0.67, 4.5, 10, 18.33, 54.5
DBA1, 2019-07-07 16:00:00, 0.33, 10, 35.33, 1.17, 4.33, 9.33, 25, 54.83
DBA1, 2019-07-07 17:00:00, 0.6, 10.4, 35.8, 1.6, 4.4, 9.6, 26.4, 54
DBA1, 2019-07-07 18:00:00, 0.5, 11.33, 37.17, 1.5, 4.5, 10.67, 15.33, 55.83
DBA1, 2019-07-07 19:00:00, 0.67, 10.83, 38.67, 1.5, 4.83, 10.67, 28, 56.5
DBA1, 2019-07-07 20:00:00, 0.5, 12.75, 46, 1.75, 6, 12.75, 24.25, 66
DBA1, 2019-07-07 21:00:00, 0.43, 9.29, 32, 1.86, 4.43, 8.71, 21.71, 45.29
DBA1, 2019-07-07 22:00:00, 0.67, 11.83, 38, 0.83, 5, 11.17, 23.67, 54.5
DBA1, 2019-07-07 23:00:00, 0.29, 9.57, 31.43, 1.14, 4, 9.14, 19.43, 43.71
DBA1, 2019-07-08 00:00:00, 0.57, 9.43, 32.29, 1.29, 3.86, 8.71, 19.43, 45.43
DBA1, 2019-07-08 01:00:00, 0.5, 10.17, 34.5, 1.5, 4.17, 9.5, 25.67, 50.33
DBA1, 2019-07-08 02:00:00, 0.5, 12.75, 43.5, 1.25, 5.5, 11.75, 30.5, 63.5
DBA1, 2019-07-08 03:00:00, 0.57, 10.9, 36.1, 1.24, 4.6, 10.4, 24.28, 52.25
DBA1, 2019-07-08 04:00:00, 0.67, 10.67, 35.5, 0.67, 4.17, 9.83, 20, 51
DBA1, 2019-07-08 05:00:00, 0.5, 10.17, 35.17, 1.33, 4.33, 9.67, 23.83, 50.83
DBA1, 2019-07-08 06:00:00, 0.8, 12.4, 42.4, 2.8, 5.4, 11.2, 21.8, 61.6
DBA1, 2019-07-08 07:00:00, 0.4, 10.4, 35.6, 1.2, 4.6, 10.2, 29.8, 51.6
DBA1, 2019-07-08 08:00:00, 0.83, 11.17, 36.17, 1.17, 4.5, 9.83, 30, 51.17
DBA1, 2019-07-08 09:00:00, 0.67, 18.33, 37.17, 1.33, 4.67, 11.17, 22.83, 55.83
DBA1, 2019-07-08 10:00:00, 0.67, 12.33, 39.83, 1.33, 5.17, 12.17, 29.33, 51
DBA1, 2019-07-08 11:00:00, 0.33, 10.5, 37, 0.67, 5.5, 10.5, 28.17, 50.5
DBA1, 2019-07-08 12:00:00, 0.8, 10, 35.6, 1.2, 4.6, 11.2, 24, 53.8
DBA1, 2019-07-08 13:00:00, 0.5, 10.17, 36.67, 1.5, 5, 11.17, 28.83, 54
DBA1, 2019-07-08 14:00:00, 0.67, 11.17, 37, 1.33, 4.5, 10.33, 26.17, 55
DBA1, 2019-07-08 15:00:00, 0.5, 10.33, 35.67, 1.33, 4.5, 9.5, 26.33, 55.67
DBA1, 2019-07-08 16:00:00, 0.5, 9.83, 35, 1, 4.5, 9.17, 23.83, 56.5
DBA1, 2019-07-08 17:00:00, 0.5, 10.25, 35.25, 0.75, 4.5, 9.25, 26.5, 54.5
DBA1, 2019-07-08 18:00:00, 0.57, 10.43, 36, 1.43, 4.29, 10.29, 22.86, 52
DBA1, 2019-07-08 19:00:00, 0.33, 10, 34.67, 1, 4.5, 8.83, 18.5, 52
DBA1, 2019-07-08 20:00:00, 0.5, 11.17, 39, 0.5, 5.5, 12.17, 24.17, 52.33
DBA1, 2019-07-08 21:00:00, 0.67, 10.17, 36.67, 1.5, 4.83, 10.5, 25.5, 53.17
DBA1, 2019-07-08 22:00:00, 1.17, 14.5, 43, 1.33, 5.33, 15.17, 26.17, 57.67
DBA1, 2019-07-08 23:00:00, 0.29, 9.29, 32, 1.14, 4, 10.14, 18.14, 44.57
DBA1, 2019-07-09 00:00:00, 0.5, 8.5, 30.67, 0.83, 3.67, 8.33, 19.67, 45.67
DBA1, 2019-07-09 01:00:00, 0.33, 9.83, 33.83, 1, 4.33, 9, 22.83, 52.17
DBA1, 2019-07-09 02:00:00, 0.5, 10.83, 36.83, 1.83, 4.5, 10.33, 24, 52.5
DBA1, 2019-07-09 03:00:00, 0.53, 11.27, 38.17, 1.27, 4.8, 10.58, 22.47, 55.58
DBA1, 2019-07-09 04:00:00, 0.75, 14.5, 49.5, 2.25, 6, 14.5, 26.25, 68.25
DBA1, 2019-07-09 05:00:00, 0.4, 13, 44.4, 1.8, 5.6, 12.8, 22.8, 63.6
DBA1, 2019-07-09 06:00:00, 1, 12, 41.6, 0.8, 5.2, 10.8, 25.8, 63.8
DBA1, 2019-07-09 07:00:00, 0.67, 10.83, 36, 0.83, 4.5, 10, 20, 53.83
DBA1, 2019-07-09 08:00:00, 0.4, 12.6, 42.6, 1.4, 5.2, 11.2, 26.6, 64.4
DBA1, 2019-07-09 09:00:00, 0.67, 9.83, 34.17, 1.33, 4.17, 8.83, 21.5, 53.17
DBA1, 2019-07-09 10:00:00, 0.5, 13.75, 45.75, 1.25, 6, 12.5, 24, 66.75
DBA1, 2019-07-09 11:00:00, 0.5, 10, 34.83, 1.67, 4.67, 9.17, 18.17, 53.67
DBA1, 2019-07-09 12:00:00, 0.5, 10.17, 35.17, 1, 4.33, 9.17, 20.5, 52.67
DBA1, 2019-07-09 13:00:00, 0.33, 10.17, 35.33, 1, 4.5, 9.67, 27.17, 52.5
DBA1, 2019-07-09 14:00:00, 0.57, 8.14, 29.43, 1, 3.57, 8, 18, 44.57
DBA1, 2019-07-09 15:00:00, 0.4, 10.4, 35.2, 1, 4.4, 9, 23.4, 51.6
DBA1, 2019-07-09 16:00:00, 0.6, 11.8, 41, 1, 5, 10.8, 19.6, 60.6
DBA1, 2019-07-09 17:00:00, 0.33, 10.33, 36, 1.5, 4.5, 9.83, 21.5, 51.33
DBA1, 2019-07-09 18:00:00, 0.6, 12, 42, 2, 5.2, 11.2, 26.8, 61.6
DBA1, 2019-07-09 19:00:00, 0.6, 12, 42.8, 0.6, 5.4, 12.2, 26.4, 62
DBA1, 2019-07-09 20:00:00, 0.5, 10.17, 36.17, 1.17, 4.67, 10.33, 27.5, 51.33
DBA1, 2019-07-09 21:00:00, 1, 13, 40, 1, 5.8, 11.8, 24.6, 54.6
DBA1, 2019-07-09 22:00:00, 0.5, 14.83, 41.67, 1.17, 5, 13.67, 22.33, 57
DBA1, 2019-07-09 23:00:00, 0.5, 10.33, 36.67, 1.5, 4.67, 10.5, 23, 51.67
DBA1, 2019-07-10 00:00:00, 0.5, 10.83, 37.5, 1, 4.5, 10.17, 23.67, 53.5
DBA1, 2019-07-10 01:00:00, 0.4, 9.8, 34.2, 1.8, 4.2, 9.4, 19.8, 51.8
DBA1, 2019-07-10 02:00:00, 0.33, 10.17, 34.67, 1, 4.17, 9.33, 18.17, 50.67
DBA1, 2019-07-10 03:00:00, 0.74, 11.39, 39.16, 1.31, 4.89, 12.23, 24.56, 57.97
DBA1, 2019-07-10 04:00:00, 0.67, 11.83, 40, 1.5, 5, 11.5, 19.67, 51.67
DBA1, 2019-07-10 05:00:00, 0.67, 11, 37.5, 1.67, 5.17, 11.17, 26.83, 51.5
DBA1, 2019-07-10 06:00:00, 0.5, 12.25, 44.5, 0.75, 5.5, 13, 24, 64.75
DBA1, 2019-07-10 07:00:00, 0.83, 11.5, 37, 1, 4.67, 10.17, 21.33, 54.33
DBA1, 2019-07-10 08:00:00, 0.67, 11.67, 38.5, 2, 4.67, 11.5, 23.33, 56.33
DBA1, 2019-07-10 09:00:00, 0.5, 8.38, 28.5, 0.75, 3.63, 8.75, 22.25, 41
DBA1, 2019-07-10 10:00:00, 0.5, 11.5, 40, 1.17, 5, 12.83, 26.17, 56.17
DBA1, 2019-07-10 11:00:00, 0.83, 12.33, 42, 2.5, 5.5, 13.83, 28.83, 58.67
DBA1, 2019-07-10 12:00:00, 0.8, 12.4, 42, 1.8, 5.2, 15.2, 30.6, 60.2
DBA1, 2019-07-10 13:00:00, 0.67, 11.67, 40.17, 1, 4.67, 12.67, 22.83, 61.33
DBA1, 2019-07-10 14:00:00, 0.57, 9.14, 33.29, 1.14, 4.29, 10, 19.43, 52.14
DBA1, 2019-07-10 15:00:00, 0.5, 11.5, 40, 1.33, 5, 11.83, 30, 60
DBA1, 2019-07-10 16:00:00, 0.67, 10.83, 38, 1.5, 4.5, 11.33, 24.67, 57.17
DBA1, 2019-07-10 17:00:00, 1.2, 10.4, 37, 2, 5, 10.6, 18.2, 60.6
DBA1, 2019-07-10 18:00:00, 0.67, 11, 38.33, 0.17, 4.83, 10.83, 23.83, 59.5
DBA1, 2019-07-10 19:00:00, 0.75, 16.5, 57.25, 1.25, 6.75, 16.5, 31.5, 89
DBA1, 2019-07-10 20:00:00, 0.67, 10.83, 40, 1.17, 5, 13.17, 26.17, 60
DBA1, 2019-07-10 21:00:00, 1.17, 12.5, 42.67, 1.17, 6, 15, 24.67, 61.67
DBA1, 2019-07-10 22:00:00, 1.5, 14.33, 44.17, 1.83, 5.17, 16.67, 25.5, 64
DBA1, 2019-07-10 23:00:00, 1.6, 12.6, 44.4, 1, 5.8, 18.8, 26, 61.2
DBA1, 2019-07-11 00:00:00, 0.67, 11.33, 39.5, 1.33, 4.5, 11.17, 23.67, 61.17
DBA1, 2019-07-11 01:00:00, 0.5, 9.67, 34.17, 1, 4.17, 9.33, 26.5, 58.17
DBA1, 2019-07-11 02:00:00, 0.5, 9.83, 35.67, 1.17, 4.17, 10, 24.83, 59.17
DBA1, 2019-07-11 03:00:00, 0.88, 12.4, 42.63, 1.36, 5.31, 15.17, 23.52, 60.48
DBA1, 2019-07-11 04:00:00, 0.6, 12.8, 42, 1, 5, 12.8, 30.2, 60.4
DBA1, 2019-07-11 05:00:00, 1.6, 14.8, 50, 1.4, 6, 15.8, 26.6, 72
DBA1, 2019-07-11 06:00:00, 0.43, 10.43, 34.71, 0.86, 4.14, 10.43, 16.71, 51.14
DBA1, 2019-07-11 07:00:00, 0.83, 12.33, 41, 1.67, 5, 12.83, 17.83, 58.17
DBA1, 2019-07-11 08:00:00, 0.71, 10.29, 35.29, 0.86, 4.14, 12.43, 18.71, 49.14
DBA1, 2019-07-11 09:00:00, 1.14, 10.43, 37.14, 1.29, 4.43, 14, 29.14, 50.43
DBA1, 2019-07-11 10:00:00, 0.5, 16, 55.75, 1.25, 6.25, 21, 42.25, 74.75
DBA1, 2019-07-11 11:00:00, 0.67, 12.83, 45.67, 1.67, 5.5, 16.67, 31.33, 59.67
DBA1, 2019-07-11 12:00:00, 0.67, 12, 41.33, 0.67, 5, 14.33, 27.83, 58.67
DBA1, 2019-07-11 13:00:00, 0.83, 12, 41.17, 1, 5, 13.83, 23, 60.33
DBA1, 2019-07-11 14:00:00, 0.43, 10, 34.57, 1.57, 4.14, 11.29, 18.71, 51.29
DBA1, 2019-07-11 15:00:00, 1, 10, 34.83, 1.83, 4.83, 11.5, 18.67, 50.83
DBA1, 2019-07-11 16:00:00, 0.67, 11.33, 40.5, 1.33, 5, 13.67, 25.67, 60.33
DBA1, 2019-07-11 17:00:00, 0.67, 12, 41.67, 1.5, 5.17, 13.83, 20, 61
DBA1, 2019-07-11 18:00:00, 0.67, 11.67, 40.5, 2.17, 4.67, 13.5, 22.83, 60.17
DBA1, 2019-07-11 19:00:00, 1.6, 11.4, 40.4, 1, 5, 13.8, 17, 61
DBA1, 2019-07-11 20:00:00, 1, 14.2, 51.2, 2, 6, 21.2, 32, 72.8
DBA1, 2019-07-11 21:00:00, 0.83, 12.33, 49.33, 1.33, 8, 21.83, 24.5, 61.33
DBA1, 2019-07-11 22:00:00, 1.4, 16.6, 51.4, 2.6, 6.4, 16.6, 22, 77.2
DBA1, 2019-07-11 23:00:00, 1.83, 15, 53.5, 1, 7.33, 28, 22.17, 62.67
DBA1, 2019-07-12 00:00:00, 0.8, 15.8, 53, 1.2, 6, 20.4, 25.8, 75
DBA1, 2019-07-12 01:00:00, 0.8, 11.6, 39.6, 1, 4.6, 13.8, 20.6, 61.2
DBA1, 2019-07-12 02:00:00, 0.83, 13, 41.33, 1.83, 5.5, 13.17, 17.17, 61.33
DBA1, 2019-07-12 03:00:00, 0.8, 12.13, 41.79, 1.31, 5.07, 14.46, 21.94, 59.36
DBA1, 2019-07-12 04:00:00, 0.5, 11.67, 38.67, 1, 4.67, 11.5, 22.17, 59.5
DBA1, 2019-07-12 05:00:00, 0.5, 12.17, 41.83, 1.67, 5, 12.67, 18.17, 59.67
DBA1, 2019-07-12 06:00:00, 0.6, 12, 40.4, 1, 4.6, 12.4, 18.4, 59
DBA1, 2019-07-12 07:00:00, 0.63, 8.5, 29, 1.13, 3.75, 8.63, 13.75, 45.13
DBA1, 2019-07-12 08:00:00, 1.2, 15, 50.4, 1.6, 6.4, 17.2, 34.8, 72.8
DBA1, 2019-07-12 09:00:00, 0.67, 12.83, 44.33, 0.5, 5.67, 15.17, 24.83, 60.33
DBA1, 2019-07-12 10:00:00, 0.71, 10.43, 37.71, 1, 4.57, 13.86, 20.57, 51.14
DBA1, 2019-07-12 11:00:00, 0.83, 12.67, 44.17, 1.5, 5.17, 16.83, 25.33, 59.83
DBA1, 2019-07-12 12:00:00, 1.5, 14.25, 52.75, 2.5, 6.5, 20.25, 35, 75
DBA1, 2019-07-12 13:00:00, 0.43, 10.14, 35, 1.71, 4.14, 11.43, 21, 50.57
DBA1, 2019-07-12 14:00:00, 0.83, 11.17, 39.83, 1, 4.5, 13.67, 23, 58.17
DBA1, 2019-07-12 15:00:00, 0.67, 11.83, 40.83, 1.33, 5, 13.5, 21.33, 57.83
DBA1, 2019-07-12 16:00:00, 0.5, 11.5, 40.33, 1.17, 5, 13, 27.17, 58
DBA1, 2019-07-12 17:00:00, 0.83, 11.83, 41.5, 1, 4.83, 15.33, 22.83, 58.67
DBA1, 2019-07-12 18:00:00, 0.5, 12.25, 40.75, 1.25, 5, 12.5, 21.75, 58.75
DBA1, 2019-07-12 19:00:00, 0.83, 13.67, 47.67, 2.17, 5.67, 15.67, 19.83, 68.17
DBA1, 2019-07-12 20:00:00, 1, 12.33, 43.83, 0.83, 5.5, 17.5, 22, 58.67
DBA1, 2019-07-12 21:00:00, 0.67, 12.33, 43.17, 1.33, 5.33, 16.17, 21.17, 59.5
DBA1, 2019-07-12 22:00:00, 1.8, 18.8, 53.8, 1.2, 7, 18, 18, 76.4
DBA1, 2019-07-12 23:00:00, 1.8, 13, 46, 2.2, 5.6, 19.8, 21.2, 59
DBA1, 2019-07-13 00:00:00, 0.67, 12.83, 45.67, 1.5, 5.83, 15.83, 18.83, 59.83
DBA1, 2019-07-13 01:00:00, 0.5, 11.33, 39.5, 1.67, 4.5, 14.33, 22.33, 57.83
DBA1, 2019-07-13 02:00:00, 0.67, 11.5, 39.17, 0.83, 4.5, 13, 18.33, 58.17
DBA1, 2019-07-13 03:00:00, 13.23, 12.31, 42.43, 1.31, 5.9, 14.83, 18.8, 56.85
DBA1, 2019-07-13 04:00:00, 0.67, 9.33, 32, 1.83, 3.67, 9.83, 17.83, 49.17
DBA1, 2019-07-13 05:00:00, 0.67, 10.67, 37.83, 1.33, 4.5, 11.83, 16.33, 59.17
DBA1, 2019-07-13 06:00:00, 1.17, 13.17, 39.67, 1.17, 4.83, 12.17, 22.5, 62.17
DBA1, 2019-07-13 07:00:00, 0.67, 12.17, 43.83, 1.17, 6.83, 14.83, 20.5, 59.17
DBA1, 2019-07-13 08:00:00, 0.5, 12.17, 47.83, 0.83, 8.83, 17.67, 22, 59.33
DBA1, 2019-07-13 09:00:00, 0.67, 12.33, 46.83, 1, 8.67, 17, 20.67, 58.67
DBA1, 2019-07-13 10:00:00, 0.8, 13.2, 46, 1.8, 7, 16, 23.4, 60.8
DBA1, 2019-07-13 11:00:00, 0.67, 11.67, 40.33, 1.83, 5, 13.33, 20.83, 58
DBA1, 2019-07-13 12:00:00, 0.5, 12, 39.83, 1, 4.5, 13.67, 20.5, 56.83
DBA1, 2019-07-13 13:00:00, 0.5, 11.83, 39.67, 1.5, 4.83, 12, 18.33, 56.67
DBA1, 2019-07-13 14:00:00, 0.67, 12.17, 39.67, 1.33, 4.67, 12.33, 20.83, 58.33
DBA1, 2019-07-13 15:00:00, 0.83, 13.83, 52.17, 1.67, 9.83, 19.33, 15.17, 56.5
DBA1, 2019-07-13 16:00:00, 0.6, 14, 54.6, 2.4, 10.6, 22.4, 18.4, 55.8
DBA1, 2019-07-13 17:00:00, 0.67, 14.67, 52.67, 0.67, 9.67, 21.17, 21.33, 55.83
DBA1, 2019-07-13 18:00:00, 0.83, 13, 40, 0.83, 4.67, 13.5, 23.17, 57.33
DBA1, 2019-07-13 19:00:00, 0.67, 12.17, 40, 1, 5, 13.33, 19, 54.83
DBA1, 2019-07-13 20:00:00, 0.5, 12.5, 42.67, 1.83, 5.67, 15.33, 19, 54.83
DBA1, 2019-07-13 21:00:00, 0.5, 10.5, 35.83, 0.83, 4.5, 13.67, 20.33, 45.5
DBA1, 2019-07-13 22:00:00, 1.5, 13.67, 41.67, 1.33, 5.17, 14.83, 19, 57.67
DBA1, 2019-07-13 23:00:00, 49.6, 14.8, 51, 1.2, 5.8, 20.4, 14, 65.8
DBA1, 2019-07-14 00:00:00, 72.33, 12, 41.33, 0.83, 4.83, 13.67, 12.5, 56.67
DBA1, 2019-07-14 01:00:00, 88.67, 11.33, 38.83, 1.33, 4.33, 13.67, 12, 54
DBA1, 2019-07-14 02:00:00, 94, 11.83, 40, 1.17, 4.67, 14.33, 14.33, 54.33
DBA1, 2019-07-14 03:00:00, 18.26, 13.01, 42.95, 1.44, 5.26, 14.77, 14.51, 57.64
DBA1, 2019-07-14 04:00:00, 96.83, 11.17, 37.67, 1.17, 4.83, 11.17, 12, 54.33
DBA1, 2019-07-14 05:00:00, 89.33, 11.17, 38.33, 1.17, 4.5, 11.33, 14.17, 53.83
DBA1, 2019-07-14 06:00:00, 101.67, 12.67, 38.67, 1.5, 4.5, 12.33, 13.83, 56.5
DBA1, 2019-07-14 07:00:00, 14.2, 13.6, 46, 1.6, 5.8, 14.6, 15, 64
DBA1, 2019-07-14 08:00:00, 1.5, 11.67, 39.33, 0.83, 4.67, 13.83, 13.33, 53.67
DBA1, 2019-07-14 09:00:00, 0.33, 9.5, 31.5, 1.33, 3.83, 10.17, 10.67, 44.5
DBA1, 2019-07-14 10:00:00, 0.67, 13.67, 41.17, 1.67, 5, 13.67, 14.17, 55.83
DBA1, 2019-07-14 11:00:00, 0.83, 12.17, 40.17, 1.5, 5, 12.83, 14.83, 53.83
DBA1, 2019-07-14 12:00:00, 1, 19, 61.75, 0.5, 7.25, 21.25, 24, 81.75
DBA1, 2019-07-14 13:00:00, 0.8, 13, 44, 1.2, 5.4, 15, 14.8, 57.8
DBA1, 2019-07-14 14:00:00, 0.8, 17, 50, 1.2, 5.8, 17, 16.8, 66.4
DBA1, 2019-07-14 15:00:00, 1, 17, 56.5, 2.5, 7, 18, 21.5, 77
DBA1, 2019-07-14 16:00:00, 0.83, 18, 61.67, 2, 7.5, 20.83, 23.17, 80.67
DBA1, 2019-07-14 17:00:00, 0.67, 12.83, 42.17, 1.83, 5.17, 14.33, 13.33, 54.33
DBA1, 2019-07-14 18:00:00, 0.83, 12, 36.5, 1.67, 4.67, 11.67, 10.67, 49.83
DBA1, 2019-07-14 19:00:00, 0.6, 14.2, 48.8, 2.2, 6, 17.2, 14, 63.2
DBA1, 2019-07-14 20:00:00, 0.71, 11, 38.57, 1.14, 4.86, 15.57, 13, 47.71
DBA1, 2019-07-14 21:00:00, 0.67, 12.33, 42.83, 2, 5.33, 17, 14.33, 54.83
DBA1, 2019-07-14 22:00:00, 1.5, 15.25, 44.75, 1, 6.25, 15.25, 13.5, 59.75
DBA1, 2019-07-14 23:00:00, 0.67, 14.83, 51.83, 2.33, 6.33, 20.67, 16.17, 64.83
DBA1, 2019-07-15 00:00:00, 0.57, 10, 36.43, 1.57, 4.29, 13.14, 10.71, 49
DBA1, 2019-07-15 01:00:00, 0.67, 11.67, 40.33, 1, 4.5, 14.67, 12.5, 55.33
DBA1, 2019-07-15 02:00:00, 0.67, 12.5, 41.17, 0.5, 5, 14.83, 14, 55.67
DBA1, 2019-07-15 03:00:00, 0.82, 12.2, 41.58, 1.45, 5.12, 14.51, 15.01, 58.45
DBA1, 2019-07-15 04:00:00, 0.8, 11.4, 37.8, 2.6, 5.2, 13, 14, 55.6
DBA1, 2019-07-15 05:00:00, 0.33, 11.33, 40.33, 1.33, 4.83, 13.33, 14.17, 55.67
DBA1, 2019-07-15 06:00:00, 0.71, 10.29, 37.71, 1.14, 4.71, 14.71, 11, 47.57
DBA1, 2019-07-15 07:00:00, 0.83, 12.67, 40.5, 2.5, 5.33, 12, 14, 58.17
DBA1, 2019-07-15 08:00:00, 0.67, 11.67, 39.83, 1.5, 4.67, 12.83, 15.5, 56.5
DBA1, 2019-07-15 09:00:00, 0.75, 14.25, 49.75, 2, 6, 16.25, 19.75, 72.75
DBA1, 2019-07-15 10:00:00, 0.8, 14.6, 50.2, 1, 6.4, 17.6, 23.2, 67.8
DBA1, 2019-07-15 11:00:00, 0.8, 14.8, 49.6, 1.8, 6.4, 16, 23, 69.2
DBA1, 2019-07-15 12:00:00, 0.5, 11.83, 40.17, 2.33, 4.83, 14.17, 17, 65.17
DBA1, 2019-07-15 13:00:00, 0.67, 12.5, 41.33, 1.33, 5, 13.5, 15, 57.33
DBA1, 2019-07-15 14:00:00, 0.57, 10.43, 35.43, 1.14, 4.29, 11.86, 11.57, 49.71
DBA1, 2019-07-15 15:00:00, 0.6, 11.2, 39.6, 1.2, 4.8, 12.4, 15.8, 57.6
DBA1, 2019-07-15 16:00:00, 1, 17.25, 61.25, 1.75, 7.5, 20, 22, 86.75
DBA1, 2019-07-15 17:00:00, 0.5, 12, 40.83, 0.83, 5, 13.17, 13.67, 57.67
DBA1, 2019-07-15 18:00:00, 0.67, 11.67, 40.33, 1.5, 5, 12.83, 12.17, 58.17
DBA1, 2019-07-15 19:00:00, 0.83, 11.17, 39.5, 1.17, 4.83, 12.33, 13.33, 57.83
DBA1, 2019-07-15 20:00:00, 1.29, 10.14, 35.29, 0.86, 4.29, 11.86, 10.29, 50
DBA1, 2019-07-15 21:00:00, 0.8, 11, 42.6, 0.8, 5, 18.2, 17, 57.8
DBA1, 2019-07-15 22:00:00, 3.67, 17.5, 55.67, 0.67, 7.67, 31.67, 15.67, 64.83
DBA1, 2019-07-15 23:00:00, 0.5, 12.33, 41.33, 2, 5.17, 13.67, 17.67, 57.33
DBA1, 2019-07-16 00:00:00, 0.57, 10, 34.14, 1.14, 4, 10.86, 10.14, 50.43
DBA1, 2019-07-16 01:00:00, 0.67, 11.67, 39.67, 1.67, 4.5, 13.83, 16.67, 57.67
DBA1, 2019-07-16 02:00:00, 0.6, 12.4, 40, 1.2, 4.4, 14, 15.8, 57.6
DBA1, 2019-07-16 03:00:00, 0.65, 11.81, 40.3, 1.3, 5.08, 13.76, 13.97, 54.52
DBA1, 2019-07-16 04:00:00, 0.5, 10.83, 37.5, 1.83, 4.33, 11.33, 13.83, 56.83
DBA1, 2019-07-16 05:00:00, 0.6, 13, 44.6, 0.8, 5.4, 12.8, 17.2, 67.8
DBA1, 2019-07-16 06:00:00, 0.5, 10.83, 37.17, 0.67, 4.5, 10.67, 17.17, 56.67
DBA1, 2019-07-16 07:00:00, 0.67, 12.5, 42.67, 1.5, 6, 13.5, 12.5, 56.33
DBA1, 2019-07-16 08:00:00, 0.6, 12.6, 45, 1, 6.8, 14.8, 16.4, 55.4
DBA1, 2019-07-16 09:00:00, 0.57, 10, 34.86, 1.29, 4.29, 11.14, 11.29, 48.29
DBA1, 2019-07-16 10:00:00, 0.67, 12.67, 42.83, 1.33, 5.33, 14.33, 15, 56.67
DBA1, 2019-07-16 11:00:00, 1.33, 11.67, 39.67, 1.17, 5, 13.83, 15.17, 55.67
DBA1, 2019-07-16 12:00:00, 0.5, 11.17, 39, 0.83, 4.67, 12.17, 11.17, 54.67
DBA1, 2019-07-16 13:00:00, 0.6, 12, 40.2, 1.2, 5.2, 13, 13.8, 54.6
DBA1, 2019-07-16 14:00:00, 0.5, 11.17, 38.5, 1.5, 4.83, 12.17, 12.83, 53.83
DBA1, 2019-07-16 15:00:00, 0.67, 11.33, 39.5, 1.17, 4.67, 13.5, 12.5, 54.5
DBA1, 2019-07-16 16:00:00, 0.5, 11.5, 39.83, 1.83, 4.5, 13.33, 15.17, 54.33
DBA1, 2019-07-16 17:00:00, 0.5, 11.5, 39.33, 1.17, 5, 12.5, 12.83, 53.5
DBA1, 2019-07-16 18:00:00, 0.5, 12.17, 39.5, 1.83, 5, 12.17, 12.5, 54.17
DBA1, 2019-07-16 19:00:00, 0.8, 11.2, 39, 1.8, 5.2, 13.8, 15, 54.6
DBA1, 2019-07-16 20:00:00, 0.5, 11.83, 40.67, 2.83, 4.83, 14.83, 13.83, 54.17
DBA1, 2019-07-16 21:00:00, 0.67, 11.67, 41.5, 0.83, 5.17, 14.83, 14.5, 53.17
DBA1, 2019-07-16 22:00:00, 1.83, 15.33, 46.67, 0.83, 5.67, 18.83, 14.67, 60.17
DBA1, 2019-07-16 23:00:00, 0.43, 10.57, 35.57, 1.14, 4.14, 13.57, 10.14, 46.14
DBA1, 2019-07-17 00:00:00, 0.4, 12.6, 42.4, 1.2, 4.6, 13.8, 21.6, 56
DBA1, 2019-07-17 01:00:00, 0.83, 13, 44.83, 1, 5.67, 21.17, 13.17, 54
DBA1, 2019-07-17 02:00:00, 0.5, 13.67, 47.67, 1, 7.83, 18.83, 13, 53.67
DBA1, 2019-07-17 03:00:00, 0.67, 11.22, 38.34, 1.29, 4.91, 12.23, 15.35, 52.65
DBA1, 2019-07-17 04:00:00, 0.33, 7, 23.78, 0.89, 3.11, 6.67, 9.78, 35.33
DBA1, 2019-07-17 05:00:00, 0.6, 10.6, 35.8, 0.6, 4.4, 9.8, 11.2, 52
DBA1, 2019-07-17 06:00:00, 0.83, 10.83, 37.17, 1.5, 4.5, 11.17, 12.67, 52.83
DBA1, 2019-07-17 07:00:00, 0.67, 10.83, 36.67, 1.67, 4.83, 11.17, 12.67, 52.67
DBA1, 2019-07-17 08:00:00, 0.5, 11.17, 38.17, 1.5, 4.67, 12, 13.17, 52.67
DBA1, 2019-07-17 09:00:00, 0.83, 11.83, 39.5, 0.67, 4.83, 12.33, 17.5, 53
DBA1, 2019-07-17 10:00:00, 0.5, 11.17, 39.33, 1.67, 4.67, 13.5, 14.17, 52.67
DBA1, 2019-07-17 11:00:00, 0.4, 11.2, 37.4, 1.2, 4.8, 10.2, 17.2, 52.2
DBA1, 2019-07-17 12:00:00, 0.5, 11, 37.17, 1.5, 4.5, 11, 15.33, 52
DBA1, 2019-07-17 13:00:00, 0.67, 10.5, 36.5, 1, 4.5, 10.67, 14.67, 51.83
